conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,coordinates,latitude,longitude
1.58796e+18,Wed Nov 02 23:55:05 +0000 2022,1772,Gempar! Diperkirakan Inilah Hasil Pilpres 2024.. #Eh!.. https://t.co/MrI9y8q8FX,1.58796e+18,https://pbs.twimg.com/media/FgmOA_KUAAAuVib.jpg,,in,"Bima Sakti, Bumi, Indonesia",47,333,498,https://x.com/abu_waras/status/1587956494233849856,2905814730.0,abu_waras,"(-6.8860834, 112.0074268)",-6.8860834,112.0074268
1.58979e+18,Tue Nov 08 01:39:35 +0000 2022,43,Pasangan Ganjar Pranowo dan Erick Thohir diprediksi unggul dalam pertarungan Pilpres 2024 mendatang. Hal ini dapat dilihat dari hasil simulasi yang dilakukan lembaga Indekstat pada Oktober 2022 yang mana pasangan Ganjar-Erick mencapai 32%. Cc. @erickthohir #BangkitBersamaET https://t.co/5qtAxgdacO,1.58979e+18,https://pbs.twimg.com/media/FhAV4P6aMAA2Kmy.jpg,,in,Indonesia,2,3,33,https://x.com/seruanhl/status/1589794731655327744,1.17429e+18,seruanhl,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.60261e+18,Tue Dec 13 10:39:16 +0000 2022,32,Wajar banget lah masyarakat dukung Pak Erick di pilpres 2024 beliau sosok Menteri yg memang bekerja untuk rakyat &amp; hasil kerjanya luar biasa @erickthohir #BangkitBersamaET https://t.co/1RZWmWCCaf,1.60261e+18,https://pbs.twimg.com/media/Fj2hC0lakAEJFoL.jpg,,in,"Kota Tangerang, Banten",1,0,20,https://x.com/sydneyzw/status/1602614120289009665,2352745627.0,sydneyzw,"(-6.1761924, 106.6382161)",-6.1761924,106.6382161
1.59917e+18,Sat Dec 03 22:44:58 +0000 2022,15,Indikator Politik Indonesia merilis hasil survei terbaru Pilpres 2024 hasilnya nama Menteri BUMN @erickthohir masuk dlm kandidat cawapres pilihan rakyat. Melihat dr tren wkt ke wkt elektabilitas &amp; dukungan masyarakat untuk Erick Thohir terus mengalami kenaikan #BangkitBersamaET https://t.co/DzA4P7hszH,1.59917e+18,https://pbs.twimg.com/media/FjFnQFMakAAocJv.jpg,,in,,0,2,15,https://x.com/CassandraZahraa/status/1599172871519338496,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.59924e+18,Sun Dec 04 03:19:04 +0000 2022,24,Pengamat menilai Erick Thohir sosok yang tepat jadi Cawapres Ganjar di pilpres 2024 nanti. Berdasarkan hasil survei 19 2% pendukung Ganjar memilih Erick Thohir sebagai wakilnya. Erick Thohir juga punya basis pendukung yang mampu mendongkrak perolehan suara. #BangkitBersamaET https://t.co/OXcXf4XiF9,1.59924e+18,https://pbs.twimg.com/media/FjGl_P7UAAA34P-.jpg,,in,,0,1,9,https://x.com/03__nakula/status/1599241851160039424,1.1017e+18,03__nakula,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.59807e+18,Wed Nov 30 21:59:59 +0000 2022,21,Hasil simulasi capres dan cawapres dlm pilpres 2024. GANJAR PRANOWO dipasangkan dng cawapres yg berbeda selalu MENANG dng selisih yg cukup signifikan. Artinya GANJAR PRANOWO mempunyai nilai jual yg sangat tinggi. https://t.co/vSqh4afwX9,1.59807e+18,https://pbs.twimg.com/media/Fi2ALw6agAAofcH.jpg,,in,Indonesia,2,5,9,https://x.com/DoankWarto/status/1598074389605789696,9.38665e+17,DoankWarto,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.59963e+18,Mon Dec 05 05:01:35 +0000 2022,14,Moeldoko bisa jadi new comer yang mengejutkan ...!! Hasil survei Lembaga Political Statistic atau Polstat menunjukkan adanya potensi Kepala Staf Kepresidenan @Dr_Moeldoko untuk menjadi kandidat calon presiden pada Pemilihan Presiden atau Pilpres 2024. #MoeldokoCapresAlternatif https://t.co/4YcWNM7scJ,1.59963e+18,https://pbs.twimg.com/media/FjMHCwmaAAEa_-Z.jpg,,in,London,3,1,8,https://x.com/Ande_Milenial/status/1599630039863406592,1.37276e+18,Ande_Milenial,"(51.4893335, -0.14405508452768728)",51.4893335,-0.14405508452768728
1.59926e+18,Sun Dec 04 04:40:14 +0000 2022,10,Hasil Survei IPI menunjukn menteri BUMN @erickthohir sebagai sosok cawapres yg diinginkn masyarakt di Pilpres 2024. Karena masyarakat membutuhkn sosok pemimpin yg memiliki keahlian dibidang ekonomi untuk membawa lompatan2 besar dalam kemajuan ekonomi nasional #BangkitBersamaET https://t.co/oAk9En9ep0,1.59926e+18,https://pbs.twimg.com/media/FjG4j0iagAQxLGp.jpg,,in,,1,0,8,https://x.com/abi_sasaLL/status/1599262276363915264,1.21629e+18,abi_sasaLL,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.60033e+18,Wed Dec 07 03:40:45 +0000 2022,27,Walau namanya menguat dalam berbagai rilis hasil survei sebagai salah satu kandidat Cawapres di Pilpres 2024... Pak Men @erickthohir menegaskan dirinya hanya fokus mengurus BUMN... #BangkitBersamaET https://t.co/MrJ3QAUYng,1.60033e+18,https://pbs.twimg.com/media/FjWHt2wUAAEYOtx.jpg,,in,"Medan, Sumatera Utara",0,2,23,https://x.com/MusaRudy_Stpl/status/1600334473316663296,1.26602e+18,MusaRudy_Stpl,"(3.5896654, 98.6738261)",3.5896654,98.6738261
1.60254e+18,Tue Dec 13 05:55:54 +0000 2022,7,Menteri BUMN Erick Thohir terpilih menjadi kandidat bakal cawapres di pilpres 2024 mendatang berdasarkan hasil polling Matchmaker. Pengamat Politik Ahmad Hidayah mengatakan keterpilihan tsb tdk lepas dari kerja nyata Erick Thohir dlm memulihkan ekonomi nasional. #BangkitBersamaET https://t.co/HKcTsl4H2r,1.60254e+18,https://pbs.twimg.com/media/Fj1gL8XaUAEgBWy.jpg,,in,,1,0,6,https://x.com/CassandraZahraa/status/1602542809336119299,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.59754e+18,Tue Nov 29 10:55:17 +0000 2022,32,Hasil survei terbaru lembaga Charta Politika menunjukkan elektabilitas Gubernur @ganjarpranowo terus menunjukkan tren positif untuk menghadapi Pilpres 2024. Ganjar Pranowo tetap memperoleh elektabilitas tertinggi sebesar 32 6% dibanding kandidat lainnya. @PDI_Perjuangan https://t.co/Mqxhnt7lDr,1.59754e+18,https://pbs.twimg.com/media/FiuedAdaEAEGjui.jpg,,in,"DKI Jakarta, Indonesia",1,2,19,https://x.com/__RismaWidiono_/status/1597544721525923841,9.40487e+17,__RismaWidiono_,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.60039e+18,Wed Dec 07 07:33:01 +0000 2022,18,Menjelang Pilpres 2024 Dukungan utk bbrp Capres /Cawapres mulai mengalir.. Pada hasil MUSRA Gorontalo Airlangga menempati urutan pertama sbg Capres dan Mahfud MD urutan pertama sbg Cawapres #MusraIndonesia #MusraGorontalo https://t.co/vKN1pbBHR2,1.60039e+18,https://pbs.twimg.com/ext_tw_video_thumb/1600392795516043265/pu/img/i8lL8DkXRsHQCX3R.jpg,,in,Jateng  Indonesia,1,2,7,https://x.com/Ghurem2/status/1600392921777205253,1.24854e+18,Ghurem2,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.60233e+18,Mon Dec 12 15:51:41 +0000 2022,28,Dari hasil polling program The Matchmaker dari detikcom menunjukkan bahwa pasangan Gubernur Jateng @ganjarpranowo dan Menteri BUMN @erickthohir adalah kandidat capres-cawapres Pilpres 2024 yg jadi favorit para netizen. #BangkitBersamaET https://t.co/xcvX5VFfo9,1.60233e+18,https://pbs.twimg.com/media/Fjye9-UaYAE6zXk.jpg,,in,,0,0,15,https://x.com/CassandraZahraa/status/1602330357704978432,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.59963e+18,Mon Dec 05 05:21:04 +0000 2022,13,Berdasarkan hasil kinerja yang selalu berhasil sosok KSP Moeldoko dinilai punya potensi untuk maju di Pilpres 2024. Cc. @Dr_Moeldoko #MoeldokoCapresAlternatif https://t.co/eRhnBaIgFx,1.59963e+18,https://pbs.twimg.com/media/FjMLgDcUUAAqupE.jpg,,in,Indonesia,0,1,13,https://x.com/shae_ll/status/1599634943432617985,1.29121e+18,shae_ll,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.59963e+18,Mon Dec 05 05:00:41 +0000 2022,11,Salah satu tokoh yang paling berpengaruh adalah KSP Moeldoko. Sesuai hasil survei KSP Moeldoko adalah salah satu tokoh alternatif di Pilpres 2024. Cc. @Dr_Moeldoko #MoeldokoCapresAlternatif https://t.co/MYkKfHimAN,1.59963e+18,https://pbs.twimg.com/media/FjMG1VLUoAADu4G.jpg,,in,Indonesia,1,0,11,https://x.com/shae_ll/status/1599629812754440192,1.29121e+18,shae_ll,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.59965e+18,Mon Dec 05 06:13:55 +0000 2022,7,Hasil survei Polstat menunjukkan jika @Dr_Moeldoko bisa menjadi tokoh alternatif di Pilpres 2024 #MoeldokoCapresAlternatif https://t.co/tjPovQG8OP,1.59965e+18,https://pbs.twimg.com/media/FjMXl97aMAAF3Va.jpg,,in,Surabaya,1,0,5,https://x.com/Ann_Gwynetha/status/1599648240529739776,1.3014e+18,Ann_Gwynetha,"(-7.2459717, 112.7378266)",-7.2459717,112.7378266
1.59964e+18,Mon Dec 05 05:55:13 +0000 2022,9,Berdasarkan hasil survei Polstat Pak @Dr_Moeldoko masuk diantara 10 menteri yg kinerjanya paling baik di kabinet Pak Jokowi dan kerennya lagi Pak Moel juga bisa menjadi new comer yg mengejutkan di pilpres 2024 #MoeldokoCapresAlternatif https://t.co/GTO360usNS,1.59964e+18,https://pbs.twimg.com/media/FjMTT5_aUAEe9Yk.jpg,,in,Surabaya,1,1,7,https://x.com/Ann_Gwynetha/status/1599643533828567040,1.3014e+18,Ann_Gwynetha,"(-7.2459717, 112.7378266)",-7.2459717,112.7378266
1.59964e+18,Mon Dec 05 06:00:15 +0000 2022,9,Bener tokoh alternatif di Pilpres 2024 mulai bermunculan berdasarkan hasil survei Polstat salah satunya adalah mantan Panglima TNI Jenderal Purn @Dr_Moeldoko #MoeldokoCapresAlternatif https://t.co/6aqpvPVUjr,1.59964e+18,https://pbs.twimg.com/media/FjMUd6JagAAOCV0.jpg,,in,Surabaya,1,0,7,https://x.com/Ann_Gwynetha/status/1599644800814571521,1.3014e+18,Ann_Gwynetha,"(-7.2459717, 112.7378266)",-7.2459717,112.7378266
1.59965e+18,Mon Dec 05 06:06:33 +0000 2022,7,KSP @Dr_Moeldoko di nilai mempunyai potensi sebagai penerus Jokowi berdasarkan hasil survei Polstat di samping itu kinerja Pak Moel memang bagus sehingga mampu masuk bursa capres alternatif di Pilpres 2024 #MoeldokoCapresAlternatif https://t.co/HjkOruKoor,1.59965e+18,https://pbs.twimg.com/media/FjMV6TMaEAA-1qa.jpg,,in,Surabaya,0,0,6,https://x.com/Ann_Gwynetha/status/1599646388576743425,1.3014e+18,Ann_Gwynetha,"(-7.2459717, 112.7378266)",-7.2459717,112.7378266
1.60294e+18,Wed Dec 14 08:12:34 +0000 2022,0,Hasil survei Anies-AHY menjadi aspirasi terkuat warga di Pilpres 2024. #DemokratS14P AHY Pemimpin Perubahan https://t.co/hWKZDSPsCW,1.60294e+18,https://pbs.twimg.com/media/FhgTV_JacAA0WH1.jpg,,in,,0,0,0,https://x.com/macanutara_/status/1602939592055087105,1.13581e+18,macanutara_,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.5842e+18,Sun Oct 23 15:10:27 +0000 2022,4,Saling menguatkan.. Duet Prabowo - Erick Thohir paling di terima oleh publik untuk maju di Pilpres 2024. Hasil Survey IPS menyatakan sebanyak 62% masyarakat menyukai pasangan Prabowo dan Erick Thohir @erickthohir #BangkitBersamaET https://t.co/TuAEdRIcfq,1.5842e+18,https://pbs.twimg.com/media/Ffw2CI8UoAAXySt.jpg,,in,"Kota Serang, Banten",0,0,2,https://x.com/wisatasenja/status/1584200585821110272,605179146.0,wisatasenja,"(-6.118574, 106.18653251688907)",-6.118574,106.18653251688907
1.58776e+18,Wed Nov 02 10:41:16 +0000 2022,30,Survey yang dilakukan #PartonoPolitika dari 56 ribuan tayang serta 1900an responden. Hasil akhir polling Pilpres 2024 jika formasinya seperti ini. #PartonoPolitikaIndependen #AniesPresidenRI2024 #GanjarUntukIndonesia #PrabowoKokMasihAda https://t.co/4fKzCnaUig,1.58776e+18,https://pbs.twimg.com/media/FgjYUubVEAAwk8X.jpg,,in,,2,26,6,https://x.com/Partono_ADjem/status/1587756721208184833,8.30259e+17,Partono_ADjem,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58339e+18,Fri Oct 21 09:11:44 +0000 2022,11,IPS merilis hasil survei simulasi pasangan calon Pilpres 2024. Hasilnya pasangan Prabowo Subianto-Erick Thohir mengalahkan semua paslon dlm setiap simulasi. Secara personal Prabowo - Erick Thohir selain pny karakter kuat jg merupakan menteri dgn kinerja terbaik #BangkitBersamaET https://t.co/qKg5Z85UCb,1.58339e+18,https://pbs.twimg.com/media/FflQv66aYAExWPC.jpg,,in,,1,1,11,https://x.com/CassandraZahraa/status/1583385536093650944,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58454e+18,Mon Oct 24 13:49:28 +0000 2022,12,IPS merilis hasil survei simulasi paslon Pilpres 2024. Hasilnya pasangan Prabowo Subianto-Erick Thohir mengalahkan semua paslon dlm setiap simulasi. Pasangan ini disukai drpd paslon lainnya krn Prabowo &amp; Erick Thohir dinilai sbg menteri dgn kinerja terbaik. #BangkitBersamaET https://t.co/XoqTRL5zOt,1.58454e+18,https://pbs.twimg.com/media/Ff1tF4yaAAURg9s.jpg,,in,,0,1,10,https://x.com/CassandraZahraa/status/1584542594528600065,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58442e+18,Mon Oct 24 05:54:57 +0000 2022,99,Lembaga survei SMRC merilis hasil survei terkait calon presiden di Pilpres 2024. Berdasarkan hasil survei SMRC Ganjar masih berada di posisi teratas. Elektabilitas @ganjarpranowo Naik Terus. https://t.co/XAJPC8plMl,1.58442e+18,https://pbs.twimg.com/media/Ff0Aev5aAAABxfN.jpg,,in,"DKI Jakarta, Indonesia",3,10,40,https://x.com/__RismaWidiono_/status/1584423179585740801,9.40487e+17,__RismaWidiono_,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.58332e+18,Fri Oct 21 05:02:47 +0000 2022,14,Siapapun yang dipasangkan dengan Erick Thohir selalu unggul Lembaga survei Indonesia Polling Station (IPS) merilis hasil survei simulasi pasangan calon Pilpres 2024. Hasilnya pasangan Prabowo Subianto-Erick Thohir mengalahkan semua paslon dlm setiap simulasi. #BangkitBersamaET https://t.co/N5YtjTnjmr,1.58332e+18,https://pbs.twimg.com/media/FfkXxYRVIAIu3EC.jpg,,in,"Sampang Jawa Timur, Indonesia",1,1,11,https://x.com/owl_9999/status/1583322887586426880,2355332558.0,owl_9999,"(-7.05781575, 113.25405409767842)",-7.05781575,113.25405409767842
1.58705e+18,Mon Oct 31 11:57:31 +0000 2022,21,Hasil tidak akn mengkhianati usaha Alkhmdulillah setelah terbentuk bujer digital ala musni umar dpat membuahkn hasil yg maksimal bahkan hampir 100% telah memenangkan pilpres tahun 2024.. saking semangatnya si bujer digital hingga junjungannya jungkir balik bin salto.. https://t.co/NYlWZF4ob9,1.58705e+18,https://pbs.twimg.com/media/FgZWlxJVIAEc74I.jpg,,in,"Ngawen, Indonesia",0,11,7,https://x.com/tohir_extrem/status/1587051137282162688,1.54997e+18,tohir_extrem,"(-7.0037593, 111.3143939)",-7.0037593,111.3143939
1.58418e+18,Sun Oct 23 14:06:42 +0000 2022,5,Lembaga survei Saiful Mujani Research and Consulting (SMRC) mengungkap hasil survei yg dilakukan pada periode 3-9 Oktober 2022 terhadap 1.220 responden terkait nama calon presiden pilpres 2024.Hasilnya elektabilitas terus meningkat dlm 1 5 tahun terakhir. https://t.co/vog8L5XQLP,1.58418e+18,https://pbs.twimg.com/media/FfwnchLUcAAJBO1.jpg,,in,,0,0,1,https://x.com/NKRI__1/status/1584184542453149698,7.88757e+17,NKRI__1,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58779e+18,Wed Nov 02 12:40:06 +0000 2022,0,Survei LSI Denny JA mengeluarkan hasil terkait parliamentary threshold DPR pada Pemilu 2024. Sebagai Partai yang sudah mengusung Capres pada Pilpres 2024 NasDem termasuk yang tidak lolos ke DPR karena tidak memenuhi syarat perolehan suara untuk mendapat kursi DPR yakni 4%. https://t.co/MPnHfgcfV5,1.58779e+18,https://pbs.twimg.com/media/FgjzSJaUAAABaQr.jpg,,in,,1,0,1,https://x.com/inilahdotcom/status/1587786627086110720,46693036.0,inilahdotcom,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58468e+18,Mon Oct 24 22:47:38 +0000 2022,6,Dari hasil survei IPS simulasi pasangan Menteri Pertahanan Prabowo Subianto dan Menteri BUMN Erick Thohir untuk Pilpres 2024 unggul dari paslon yang lain. Pasangan Prabowo - @erickthohir sebagai pasangan militer dan sipil yang banyak diharapkan oleh publik. #BangkitBersamaET https://t.co/tMZNlpXTHM,1.58468e+18,https://pbs.twimg.com/media/Ff3oREoaYAA86wA.jpg,,in,,0,0,6,https://x.com/Aprilia_wiji/status/1584678027270946817,326453024.0,Aprilia_wiji,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58293e+18,Thu Oct 20 03:10:02 +0000 2022,9,Kepemimpinan bukan menjadi modal utama Anies tapi modalnya jago retorika &amp; dekat kelompok islam untuk bertarung di Pilpres 2024. Sebab memang belum ada hasil kinerja Anies yang layak diperbincangkan selama memimpin ibu kota dalam setahun terakhir. https://t.co/KoJpc60y21 https://t.co/tWjiwwXvXY,1.58293e+18,https://pbs.twimg.com/ext_tw_video_thumb/1582932080199360512/pu/img/AD2jh_d6APr7-Zkz.jpg,,in,"Kota Pekalongan, Jawa Tengah",4,18,2,https://x.com/Marbot_Udien/status/1582932123467804672,3827798354.0,Marbot_Udien,"(-6.9040754, 109.70569179533253)",-6.9040754,109.70569179533253
1.58143e+18,Sun Oct 16 03:30:15 +0000 2022,7,kita bahkan bisa menebak warna masing masing propinsi sekira hasil pilpres 2024 kelak mudah membacanya,1.58149e+18,,TheArieAir,in,"Denpasar Barat, Indonesia",0,0,4,https://x.com/TheArieAir/status/1581487661537062913,164604281.0,TheArieAir,"(-8.6714605, 115.1952982)",-8.6714605,115.1952982
1.58657e+18,Sun Oct 30 04:10:00 +0000 2022,0,Indonesia Political Opinion (IPO) merilis hasil survei pasangan capres dan cawapres pada Pilpres 2024. Dalam survei ini muncul nama Menteri BUMN Erick Thohir bersanding dengan Ketum Gerindra Prabowo Subianto di posisi teratas. https://t.co/Hg12m07FAx https://t.co/5zr1j54NOg,1.58657e+18,https://pbs.twimg.com/media/FgPvkGSaMAALXfS.jpg,,in,,0,0,0,https://x.com/IDNTimes/status/1586571092696645633,388190238.0,IDNTimes,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58725e+18,Tue Nov 01 01:00:50 +0000 2022,2,Hasil Survei Terbaru Sangat Kuat Alasan Bima Arya Jodohkan Ganjar Pranowo dan Ridwan Kamil di Pilpres 2024 https://t.co/pBv3cuD6ou,1.58725e+18,,,in,Indonesia,0,6,2,https://x.com/geloraco/status/1587248264751218688,3319260420.0,geloraco,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.58744e+18,Tue Nov 01 13:50:22 +0000 2022,2,Pilpres 2024 masih jauh.. segala macam peristiwa bisa terjadi tiba-tiba dan bisa mengubah hasil survei ini.. Seiring waktu pendapat orang bisa berubah. Ini adalah suatu keniscayaan..,1.58744e+18,,,in,"Bogor, Indonesia",0,0,0,https://x.com/kh_notodiputro/status/1587441924356853761,172766975.0,kh_notodiputro,"(-6.5453255, 107.00174246832204)",-6.5453255,107.00174246832204
1.58705e+18,Mon Oct 31 11:55:01 +0000 2022,0,Hasil Survei Sebut PDIP Banjir Dukungan Jelang Pilpres 2024: Nasdem PPP dan PAN Terbawah https://t.co/JWEJVhl4zQ,1.58705e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/WartaEkonomi/status/1587050508799291393,30617522.0,WartaEkonomi,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.587e+18,Mon Oct 31 08:36:06 +0000 2022,0,Hasil Survei Sebut PDIP Banjir Dukungan Jelang Pilpres 2024: Nasdem PPP dan juga PAN Terbawah https://t.co/dtZn1ie2fG #Terbaru #2024 #banjir #berita https://t.co/pQbT23vpUo,1.587e+18,,,in,,0,0,0,https://x.com/idnws_com/status/1587000449772957697,2508650070.0,idnws_com,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.58728e+18,Tue Nov 01 02:53:01 +0000 2022,14,Pendiri lembaga survei KedaiKOPI Hendri Satrio menilai @ridwankamil berpotensi menjadi kuda hitam di Pilpres 2024.Dirinya menyoroti soal elektabilitas RK yg naik significant berdasarkan hasil survey di berbagai lembaga juga hasil kinerjanya di Jabar https://t.co/VKuY0VAAKa,1.58728e+18,,,in,"Bandung, Indonesia",0,4,6,https://x.com/aslamnatsir/status/1587276496179122176,599220227.0,aslamnatsir,"(-6.9215529, 107.6110212)",-6.9215529,107.6110212
1.57946e+18,Mon Oct 10 13:06:25 +0000 2022,344,Separah itu sampai terjun bebas. Gegara menggandeng sosok yang kinerjanya jauh dari ekspektasi. https://t.co/BgfVofmHFr https://t.co/JSW461vESU,1.57946e+18,https://pbs.twimg.com/media/Fetc-k6agAMYWF0.jpg,,in,Indonesia ,10,91,65,https://x.com/_Rizmaya__/status/1579458331152101379,382522068.0,_Rizmaya__,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.57967e+18,Tue Oct 11 03:14:02 +0000 2022,25,Nama mas mentri BUMN Erick Thohir dan Prabowo Subianto dikaitkan karena keduanya menilai kinerja positif di kabinet Rilisan bbrp survei menunjukkan hasil yang tinggi ketika Prabowo -Erick dipasangkan dan memiliki kans besar menang di Pilpres 2024 @erickthohir #BangkitBersamaET https://t.co/UbNdceD9d1,1.57967e+18,https://pbs.twimg.com/media/Fewe-_6VsAAVwAp.jpg,,in,"Central Java, Indonesia",1,1,19,https://x.com/abby6mei/status/1579671639163568128,1.37955e+18,abby6mei,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.5793e+18,Mon Oct 10 02:24:36 +0000 2022,11,Indikator Politik merilis hasil survei Pilpres 2024 capres favorit Ganjar Pranowo &amp; Prabowo selalu mendapatkan posisi teratas saat dipasangkan dgn Erick Thohir. Erick Thohir terbukti memberikan kontribusi elektoral terhadap peningkatan elektabilitas pasangan #BangkitBersamaET https://t.co/bNgA8NHrqJ,1.5793e+18,https://pbs.twimg.com/media/FerKE5YakAAqjO3.jpg,,in,,0,1,10,https://x.com/CassandraZahraa/status/1579296812409958401,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.57938e+18,Mon Oct 10 07:41:31 +0000 2022,21,Duet pasangan Menhan Prabowo Subianto dan Menteri BUMN @erickthohir sbg pasangan capres dan cawapres Pilpres 2024 kokoh menempati urutan pertama. Hasil survei Indikator Politik menemukan angka elektabilitas Prabowo-Erick Thohir menjadi yang paling tinggi. #BangkitBersamaET https://t.co/dtaxjvgJpE,1.57938e+18,https://pbs.twimg.com/media/FesSnQWaMAE_hhh.jpg,,in,,0,2,16,https://x.com/CassandraZahraa/status/1579376568539176961,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.57931e+18,Mon Oct 10 03:31:35 +0000 2022,12,Nama Menteri BUMN @erickthohir semakin mencuat di berbagai lembaga survei politik jelang Pilpres 2024. Dlm hasil survei terbaru dari Indikator Erick Thohir mampu mendongkrak Ganjar Pranowo Pasangan ini dapat mengalahkan pesaingnya dalam berbagai simulasi. #BangkitBersamaET https://t.co/qs72aH7sIA,1.57931e+18,https://pbs.twimg.com/media/FerZZ9IagAEG2vE.jpg,,in,,0,2,10,https://x.com/CassandraZahraa/status/1579313666885062657,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.57782e+18,Thu Oct 06 00:27:08 +0000 2022,22,Elektabilitas @ganjarpranowo--@erickthohir Naik karena Prestasi Kinerja Kenaikan elektabilitas dari pasangan di simulasi pilpres 2024 karena masyarakat menilai figurnya yang baik untuk menjadi pemimpin Indonesia ke depan. Hasil kinerja bukan hasil tata kata #BangkitBersamaET https://t.co/DRmdpwu8ZT,1.57782e+18,https://pbs.twimg.com/media/FeWI1HQaAAAEJNQ.jpg,,in,"Central Java, Indonesia",0,3,8,https://x.com/Aryprasetyo85/status/1577817699908202496,435004096.0,Aryprasetyo85,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.57891e+18,Sun Oct 09 00:28:07 +0000 2022,17,Menteri BUMN RI Erick Thohir memiliki berkah elektoral di dalam Pilpres 2024. Berkah elektoral ini terekam dalam hasil survei terbaru besutan Burhanuddin Muhtadi tersebut #BangkitBersamaET https://t.co/VQzMrAQpvm,1.57891e+18,https://pbs.twimg.com/media/FellkEiaAAAg8LA.jpg,,in,,1,2,12,https://x.com/LoveToleransi/status/1578905109450592256,1.20404e+18,LoveToleransi,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.57783e+18,Thu Oct 06 01:15:18 +0000 2022,2,Lembaga Survei Indikator Politik merilis hasil survei terbaru peta Pilpres 2024.@ganjarpranowo dan @erickthohir Paling Banyak Dipilih dan tingkat kepercayaan 95%. #BangkitBersamaET https://t.co/wqFUnBQbfj,1.57783e+18,https://pbs.twimg.com/media/FeWT2-WVsAAX4Hj.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,2,https://x.com/JembzCoeey/status/1577829820364640256,1.27583e+18,JembzCoeey,"(-7.2600876, 112.746826056607)",-7.2600876,112.746826056607
1.57788e+18,Thu Oct 06 04:21:32 +0000 2022,16,Lembaga Survei Indikator Politik merilis hasil survei terbaru peta Pilpres 2024. Dalam survei tsb pasangan Gubernur Jateng Ganjar Pranowo dan Menteri BUMN Erick Thohir tampil menjadi pasangan capres-cawapres paling banyak dipilih publik utk Pilpres 2024. #BangkitBersamaET https://t.co/G4dtigOdEM,1.57788e+18,https://pbs.twimg.com/media/FeW-etaUYAAAwP2.jpg,,in,"Sampang Jawa Timur, Indonesia",1,1,13,https://x.com/owl_9999/status/1577876686284066816,2355332558.0,owl_9999,"(-7.05781575, 113.25405409767842)",-7.05781575,113.25405409767842
1.57789e+18,Thu Oct 06 05:23:31 +0000 2022,16,Gubernur Jateng @ganjarpranowo &amp; Menteri BUMN @erickthohir kembali menjadi pasangan terkuat dlm simulasi Pilpres 2024. Hasil survei terbaru dr Indikator Ganjar Pranowo-Erick Thohir mengalahkan pesaingnya dlm berbagai simulasi &amp; selalu menempati urutan pertama. #BangkitBersamaET https://t.co/Jh5fjQzCgQ,1.57789e+18,https://pbs.twimg.com/media/FeXMqjRaEAAtEZa.jpg,,in,,3,0,14,https://x.com/CassandraZahraa/status/1577892285710499840,1.24308e+18,CassandraZahraa,"(46.3144754, 11.0480288)",46.3144754,11.0480288
